node,R,,toV_u30,frV_u30,toV_3060,frV_3060,toV_6090,frV_6090,toV_o90,frV_o90,toV_u60,frV_u60,toV_u90,frV_u90,,,,,
4588,10852.11827,10.85211827,0.040239135,0.096803863,0.400781789,0.546792366,0.411358933,0.256840653,0.142101633,0.094044608,0.441020924,0.643596229,0.852379857,0.900436882,,,,,
4490,8482.702229,8.482702229,0.026902736,0.14785008,0.311106001,0.552540814,0.476431364,0.214072201,0.178431823,0.07840883,0.338008738,0.700390894,0.814440101,0.914463095,,,,,
4592,11120.16135,11.12016135,0.098643366,0.040928949,0.530236836,0.432743159,0.262129225,0.391354334,0.103472063,0.129455047,0.628880202,0.473672109,0.891009427,0.865026443,,,,,
3954,12352.8995,12.3528995,0.055874914,0.007128075,0.466544033,0.088756036,0.335019545,0.508622672,0.136583123,0.389514831,0.522418947,0.095884111,0.857438492,0.604506783,,,,,
3950,12430.59645,12.43059645,0.052425845,0.007817889,0.45918602,0.095194298,0.343527248,0.513451368,0.139802253,0.378477811,0.511611865,0.103012187,0.855139112,0.616463555,,,,,
3953,12347.42079,12.34742079,0.048976776,0.007587951,0.448838814,0.101632559,0.352264888,0.518969878,0.14463095,0.366521039,0.49781559,0.10922051,0.850080478,0.628190389,,,,,
3951,12530.80899,12.53080899,0.039089446,0.009427455,0.425385146,0.120947344,0.372729363,0.527247643,0.157737411,0.337318924,0.464474592,0.130374799,0.837203955,0.657622442,,,,,
3974,12749.4214,12.7494214,0.034490688,0.010347206,0.412048747,0.131754426,0.384226259,0.53092665,0.164175673,0.321913083,0.446539434,0.142101633,0.830765693,0.673028282,,,,,
2224,13106.4347,13.1064347,0.030351805,0.011496896,0.393883651,0.14348126,0.398712348,0.532536215,0.171993562,0.307426995,0.424235456,0.154978156,0.822947804,0.687514371,,,,,
3945,13414.04876,13.41404876,0.02759255,0.01218671,0.372959301,0.156817659,0.411818809,0.531386526,0.18211083,0.294090596,0.400551851,0.169004369,0.81237066,0.700390894,,,,,
3941,16288.82553,16.28882553,0.021384226,0,0.209933318,0,0.502414348,0,0.261439411,0,0.231317544,0,0.733731892,0,,,,,
3436,15655.67911,15.65567911,0.008507703,0.018624971,0.031731433,0.382846631,0.416187629,0.360082778,0.538514601,0.233386986,0.040239135,0.401471603,0.456426765,0.76155438,,,,,
3437,15107.68685,15.10768685,0.008507703,0.024373419,0.027822488,0.407909864,0.396412968,0.340767993,0.562198206,0.22189009,0.036330191,0.432283284,0.432743159,0.773051276,,,,,
3438,14523.61946,14.52361946,0.008277765,0.027822488,0.02207404,0.428834215,0.373649115,0.329730973,0.590940446,0.208553691,0.030351805,0.456656703,0.40400092,0.786387675,,,,,
3439,14072.21068,14.07221068,0.008507703,0.032421246,0.017935158,0.443780179,0.352264888,0.318464015,0.616233617,0.200275926,0.02644286,0.476201426,0.378707749,0.79466544,,,,,
3440,13563.72731,13.56372731,0.007817889,0.037939756,0.01540584,0.462405151,0.32007358,0.308576684,0.651644056,0.186019775,0.02322373,0.500344907,0.34329731,0.808921591,,,,,
3441,13100.81549,13.10081549,0.008047827,0.043458266,0.012646585,0.479420556,0.289031961,0.294780409,0.685214992,0.177282134,0.020694413,0.522878823,0.309726374,0.817659232,,,,,
3442,12791.05458,12.79105458,0.008047827,0.048976776,0.011956772,0.488618073,0.267187859,0.287882272,0.707748908,0.169464245,0.020004599,0.537594849,0.287192458,0.825477121,,,,,
3443,12433.50452,12.43350452,0.007817889,0.054495286,0.011266958,0.499425155,0.241664751,0.276845252,0.733501954,0.163485859,0.019084847,0.553920441,0.260749598,0.830765693,,,,,
3444,12043.14366,12.04314366,0.023453668,0.056794665,0.229478041,0.477351115,0.43159347,0.289261899,0.310416188,0.171533686,0.252931708,0.534145781,0.684525178,0.82340768,,,,,
3311,11737.92425,11.73792425,0.021614164,0.063692803,0.216141642,0.48562888,0.43711198,0.279604507,0.32007358,0.166015176,0.237755806,0.549321683,0.674867786,0.82892619,,,,,
3313,11282.36391,11.28236391,0.020004599,0.07725914,0.193837664,0.493676707,0.446769372,0.265118418,0.334329731,0.1588871,0.213842263,0.570935847,0.660611635,0.836054265,,,,,
3312,10938.60492,10.93860492,0.018854909,0.092894918,0.178201885,0.497585652,0.450448379,0.252701771,0.347436192,0.151759025,0.197056795,0.59048057,0.647505174,0.843182341,,,,,
3446,10568.85006,10.56885006,0.017475282,0.10922051,0.159576914,0.498965279,0.457116579,0.242354564,0.360772591,0.144401012,0.177052196,0.60818579,0.634168774,0.850540354,,,,,
3445,10258.33727,10.25833727,0.017475282,0.122326972,0.144171074,0.499195217,0.461255461,0.233616923,0.372039549,0.139802253,0.161646355,0.621522189,0.622901817,0.855139112,,,,,
3448,10001.37267,10.00137267,0.017015406,0.134053805,0.134053805,0.4966659,0.464014716,0.226028972,0.379397563,0.137732812,0.151069211,0.630719706,0.615083927,0.856748678,,,,,
3447,9818.813236,9.818813236,0.01655553,0.142791446,0.126235916,0.493906645,0.463324902,0.22189009,0.387905266,0.135433433,0.142791446,0.636698092,0.606116349,0.858588181,,,,,
3450,9617.588109,9.617588109,0.016325592,0.151299149,0.117728213,0.494596459,0.464474592,0.21522189,0.395953093,0.133363992,0.134053805,0.645895608,0.598528397,0.861117498,,,,,
3449,9289.171386,9.289171386,0.167394803,0.163025983,0.468153599,0.49229708,0.220050586,0.208093815,0.138882502,0.131064613,0.635548402,0.655323063,0.855598988,0.863416877,,,,,
3452,7187.983311,7.187983311,0.176132444,0.208783628,0.468153599,0.466084157,0.21522189,0.197286733,0.135203495,0.12255691,0.644286043,0.674867786,0.859507933,0.872154518,,,,,
3451,6881.281025,6.881281025,0.16003679,0.225339158,0.47459186,0.458956082,0.222120028,0.191078409,0.137732812,0.119107841,0.63462865,0.68429524,0.856748678,0.875373649,,,,,
3453,6713.687551,6.713687551,0.259140032,0.234536675,0.428834215,0.455966889,0.18877903,0.186019775,0.117728213,0.117958151,0.687974247,0.690503564,0.876753277,0.876523339,,,,,
3454,6524.695604,6.524695604,0.244194068,0.193837664,0.435502414,0.469763164,0.194527478,0.207174063,0.12025753,0.123706599,0.679696482,0.663600828,0.87422396,0.870774891,,,,,
3456,6393.567282,6.393567282,0.234076799,0.200735801,0.442400552,0.465854219,0.195217291,0.204644746,0.122786848,0.123246723,0.676477351,0.666590021,0.871694642,0.871234767,,,,,
4767,6107.302655,6.107302655,0.206714187,0.230397793,0.456656703,0.455507013,0.204644746,0.192917912,0.126695792,0.11588871,0.66337089,0.685904806,0.868015636,0.878822718,,,,,
4768,6007.067569,6.007067569,0.196137043,0.23729593,0.460335709,0.454817199,0.209243504,0.188089216,0.128535295,0.114049207,0.656472752,0.692113129,0.865716257,0.880202345,,,,,
4769,5859.908482,5.859908482,0.18211083,0.252931708,0.464244654,0.447919062,0.214762014,0.180731203,0.131524488,0.111060014,0.646355484,0.70085077,0.861117498,0.881581973,,,,,
4770,5808.789188,5.808789188,0.17544263,0.255920901,0.467693723,0.448149,0.217061393,0.179121637,0.133134054,0.110140262,0.643136353,0.704069901,0.860197747,0.883191538,,,,,
6942,5413.58208,5.41358208,0.300528857,0.296849851,0.424465394,0.425155208,0.16118648,0.164865486,0.106921131,0.106231318,0.724994252,0.722005059,0.886180731,0.886870545,,,,,
4763,5762.025796,5.762025796,0.2825937,0.14785008,0.418257071,0.487008508,0.179811451,0.221660152,0.112669579,0.13681306,0.70085077,0.634858588,0.880662221,0.85651874,,,,,
4764,5883.608507,5.883608507,0.269947114,0.163485859,0.421246264,0.484019315,0.187169464,0.213382387,0.115198896,0.132674178,0.691193378,0.647505174,0.878362842,0.86088756,,,,,
4765,5953.757975,5.953757975,0.263738791,0.171303748,0.423315705,0.48011037,0.190388595,0.212002759,0.116808462,0.130834675,0.687054495,0.651414118,0.87744309,0.863416877,,,,,
4766,6069.758321,6.069758321,0.251552081,0.180501265,0.429294091,0.478730743,0.19429754,0.206714187,0.119337779,0.128535295,0.680846172,0.659232007,0.875143711,0.865946195,,,,,
3455,6363.144308,6.363144308,0.223039779,0.212002759,0.436652104,0.464474592,0.209013566,0.195447229,0.12577604,0.12255691,0.659691883,0.676477351,0.86870545,0.87192458,,,,,
3457,6508.402233,6.508402233,0.213152449,0.222120028,0.439641297,0.461255461,0.213382387,0.191768223,0.128305358,0.119337779,0.652793746,0.683375489,0.866176132,0.875143711,,,,,
3458,6710.504569,6.710504569,0.197976546,0.111289952,0.445389745,0.499425155,0.219130835,0.239825247,0.131984364,0.143941136,0.643366291,0.610715107,0.862497126,0.850540354,,,,,
3459,6869.666788,6.869666788,0.246493447,0.118877903,0.434582663,0.498735341,0.193607726,0.23729593,0.119797655,0.139572315,0.681076109,0.617613244,0.874683835,0.854909175,,,,,
3460,7143.133783,7.143133783,0.231317544,0.130144861,0.443550241,0.497355714,0.196826857,0.229707979,0.123016785,0.137502874,0.674867786,0.627500575,0.871694642,0.857208554,,,,,
3461,7328.27382,7.32827382,0.218211083,0.136353185,0.449528627,0.498045528,0.201425615,0.224649345,0.124856289,0.134973557,0.66773971,0.634398712,0.869165325,0.859048057,,,,,
3462,9357.120969,9.357120969,0.160496666,0.016095654,0.483789377,0.111289952,0.215451828,0.459415958,0.134743619,0.407679926,0.644286043,0.127385606,0.859737871,0.586801564,,,,,
3466,9593.870351,9.593870351,0.159346976,0.01655553,0.482179811,0.118647965,0.215911704,0.464474592,0.137042998,0.394803403,0.641526788,0.135203495,0.857438492,0.599678087,,,,,
3463,9793.239607,9.793239607,0.149689584,0.016785468,0.486088756,0.12577604,0.219820648,0.463324902,0.138422626,0.388135203,0.63577834,0.142561508,0.855598988,0.605886411,,,,,
3464,9989.986068,9.989986068,0.140492067,0.017015406,0.488158197,0.134513681,0.225569096,0.464244654,0.140262129,0.378707749,0.628650264,0.151529087,0.854219361,0.615773741,,,,,
3465,10241.62644,10.24162644,0.131524488,0.01770522,0.489307887,0.143251322,0.230627731,0.464014716,0.14348126,0.369970108,0.620832375,0.160956542,0.851460106,0.624971258,,,,,
3468,10574.69334,10.57469334,0.115198896,0.018395033,0.492986894,0.158657163,0.23844562,0.462405151,0.148309956,0.355484019,0.60818579,0.177052196,0.84663141,0.639457347,,,,,
3289,10906.56688,10.90656688,0.099563118,0.019084847,0.492986894,0.172683375,0.249252702,0.460795585,0.153138653,0.342377558,0.592550011,0.191768223,0.841802713,0.652563808,,,,,
3288,11260.43736,11.26043736,0.083697402,0.020004599,0.492756956,0.188319154,0.259599908,0.457806392,0.1588871,0.328811221,0.576454357,0.208323753,0.836054265,0.666130145,,,,,
3290,11724.75102,11.72475102,0.068751437,0.021384226,0.484019315,0.20970338,0.276155438,0.452057944,0.166015176,0.311795815,0.552770752,0.231087606,0.82892619,0.683145551,,,,,
3467,12039.49773,12.03949773,0.061163486,0.022993792,0.478040929,0.225569096,0.2825937,0.443320304,0.173143251,0.303058174,0.539204415,0.248562888,0.821798115,0.691883192,,,,,
3470,12401.72565,12.40172565,0.062543113,0.007587951,0.496206024,0.010807082,0.27040699,0.229937917,0.165325362,0.74614854,0.558749138,0.018395033,0.829156128,0.24833295,,,,,
3469,12762.08122,12.76208122,0.05633479,0.007817889,0.486318694,0.011266958,0.281673948,0.257300529,0.170613934,0.71855599,0.542653484,0.019084847,0.824327432,0.276385376,,,,,
3472,13090.18143,13.09018143,0.050356404,0.008047827,0.478040929,0.01218671,0.288572086,0.279144631,0.177971948,0.695562198,0.528397333,0.020234537,0.816969418,0.299379168,,,,,
3471,13574.71284,13.57471284,0.043688204,0.007817889,0.464014716,0.013796275,0.298919292,0.309956312,0.188319154,0.66337089,0.50770292,0.021614164,0.806622212,0.331570476,,,,,
3474,14052.33327,14.05233327,0.037709818,0.008047827,0.448149,0.01540584,0.311795815,0.338698551,0.197286733,0.632789147,0.485858818,0.023453668,0.797654633,0.362152219,,,,,
3473,14500.01636,14.50001636,0.033570936,0.008277765,0.433203035,0.017935158,0.320993332,0.36422166,0.207174063,0.604506783,0.466773971,0.026212923,0.787767303,0.390434583,,,,,
3476,15054.02894,15.05402894,0.02874224,0.008507703,0.414808002,0.022303978,0.330650724,0.389974707,0.2207404,0.574154978,0.443550241,0.030811681,0.774200966,0.420786388,,,,,
3475,15606.39183,15.60639183,0.023683605,0.008277765,0.395263279,0.02759255,0.341687744,0.410209244,0.234306737,0.548861807,0.418946884,0.035870315,0.760634629,0.446079559,,,,,
4313,2731.444944,2.731444944,0.223269717,0.107151069,0.466544033,0.479420556,0.199356174,0.260289722,0.10485169,0.147160267,0.68981375,0.586571626,0.889169924,0.846861347,,,,,
4314,2863.980022,2.863980022,0.206714187,0.115428834,0.472752357,0.481030122,0.206254311,0.253161646,0.107610945,0.143711198,0.679466544,0.596458956,0.885720855,0.849620602,,,,,
3574,3029.784342,3.029784342,0.20418487,0.126695792,0.477581053,0.481489998,0.204414808,0.244424006,0.107381007,0.140951943,0.681765923,0.60818579,0.886180731,0.852609795,,,,,
3575,3241.701494,3.241701494,0.186019775,0.141181881,0.485858818,0.482179811,0.21085307,0.236146241,0.111979765,0.135203495,0.671878593,0.623361692,0.882731662,0.859507933,,,,,
3576,3521.695092,3.521695092,0.163945735,0.157737411,0.494136583,0.481949874,0.219360773,0.224189469,0.117268338,0.130834675,0.658082318,0.639687284,0.87744309,0.863876753,,,,,
3577,3764.80117,3.76480117,0.148769832,0.170843872,0.498045528,0.479650494,0.227638538,0.217521269,0.12025753,0.126695792,0.64681536,0.650494367,0.874453897,0.868015636,,,,,
3578,4068.420329,4.068420329,0.133363992,0.192228098,0.501034721,0.470682916,0.235226489,0.209243504,0.125086227,0.12255691,0.634398712,0.662911014,0.869625201,0.872154518,,,,,
3579,4359.322339,4.359322339,0.116808462,0.211083008,0.506093355,0.466773971,0.241894688,0.197746608,0.129684985,0.118877903,0.622901817,0.677856979,0.864796505,0.875603587,,,,,
2583,4325.409188,4.325409188,0.214302138,0.120717406,0.449068751,0.522648885,0.20533456,0.231317544,0.125546103,0.119567717,0.66337089,0.643366291,0.86870545,0.874683835,,,,,
4292,4071.688096,4.071688096,0.19751667,0.134513681,0.456656703,0.51988963,0.211542883,0.225569096,0.128765233,0.114509083,0.654173373,0.654403311,0.865716257,0.879972407,,,,,
4317,3832.062615,3.832062615,0.184180271,0.151988963,0.459875834,0.513451368,0.218211083,0.217291331,0.132214302,0.111749828,0.644056105,0.665440331,0.862267188,0.882731662,,,,,
4318,3475.358455,3.475358455,0.160266728,0.176362382,0.468613474,0.503104162,0.228788227,0.209013566,0.137272936,0.106461255,0.628880202,0.679466544,0.85766843,0.88848011,,,,,
4319,3176.549336,3.176549336,0.139342378,0.207633939,0.471372729,0.484939066,0.240055185,0.201195677,0.143711198,0.100712808,0.610715107,0.692573005,0.850770292,0.893768682,,,,,
4320,3025.682788,3.025682788,0.128305358,0.223269717,0.471602667,0.476201426,0.246263509,0.197056795,0.147390205,0.097033801,0.599908025,0.699471143,0.846171534,0.896527937,,,,,
4321,2823.467447,2.823467447,0.111060014,0.229707979,0.472522419,0.471372729,0.257990343,0.196596919,0.151988963,0.095884111,0.583582433,0.701080708,0.841572775,0.897677627,,,,,
4322,2722.448368,2.722448368,0.104161876,0.244883881,0.472522419,0.465394344,0.261669349,0.190388595,0.15566797,0.093354794,0.576684295,0.710278225,0.838353645,0.90066682,,,,,
7222,32396.87104,32.39687104,0.011266958,0.011956772,0.036560129,0.03747988,0.063462865,0.05633479,0.883421476,0.888939986,0.047827087,0.049436652,0.111289952,0.105771442,,,,,
3501,32417.26119,32.41726119,0.015175903,0.011956772,0.037020005,0.03747988,0.146930329,0.057024603,0.795585192,0.888250172,0.052195907,0.049436652,0.199126236,0.106461255,,,,,
3503,33467.81569,33.46781569,0.013796275,0.013566337,0.034720625,0.039319384,0.125546103,0.062773051,0.820878363,0.879282594,0.0485169,0.052885721,0.174063003,0.115658772,,,,,
7244,33629.22249,33.62922249,0.013336399,0.001379628,0.033570936,0.025523109,0.117498275,0.077029202,0.830535755,0.891009427,0.046907335,0.026902736,0.16440561,0.103931938,,,,,
7237,33173.82832,33.17382832,0.011956772,0.00114969,0.030351805,0.02874224,0.097953553,0.094274546,0.854679237,0.870774891,0.042308577,0.029891929,0.140262129,0.124166475,,,,,
7238,31613.58024,31.61358024,0.010807082,0.00114969,0.027822488,0.03196137,0.077948954,0.114049207,0.878362842,0.847781099,0.03862957,0.03311106,0.116578524,0.147160267,,,,,
7239,30484.83889,30.48483889,0.00988733,0.002069441,0.025293171,0.03426075,0.066911934,0.132904116,0.892848931,0.825707059,0.035180501,0.036330191,0.102092435,0.169234307,,,,,
7240,29894.4725,29.8944725,0.00988733,0.003449069,0.023913543,0.034490688,0.062083238,0.145320763,0.899057255,0.811680846,0.033800874,0.037939756,0.095884111,0.18326052,,,,,
7241,28371.44479,28.37144479,0.008507703,0.006208324,0.020694413,0.037709818,0.054265348,0.174982755,0.911473902,0.776040469,0.029202115,0.043918142,0.083467464,0.218900897,,,,,
7242,27625.48931,27.62548931,0.007817889,0.007358013,0.019544723,0.040699011,0.050586342,0.193837664,0.91722235,0.753276615,0.027362612,0.048057025,0.077948954,0.241894688,,,,,
7232,28366.42072,28.36642072,0.005288572,0.008737641,0.037249943,0.022533916,0.190618533,0.051506093,0.761784318,0.912163716,0.042538515,0.031271557,0.233157048,0.08277765,,,,,
7233,29781.72449,29.78172449,0.002529317,0.00988733,0.034720625,0.025063233,0.160726604,0.05633479,0.796964819,0.903656013,0.037249943,0.034950563,0.197976546,0.091285353,,,,,
7234,30454.89954,30.45489954,0.001379628,0.010577144,0.033800874,0.026672798,0.147160267,0.058404231,0.812600598,0.899287192,0.035180501,0.037249943,0.182340768,0.095654173,,,,,
7235,31589.35776,31.58935776,0.000919752,0.01103702,0.031271557,0.029661991,0.127845482,0.066452058,0.834904576,0.887790297,0.032191308,0.040699011,0.16003679,0.107151069,,,,,
7236,33158.64642,33.15864642,0.000919752,0.01218671,0.028052426,0.032881122,0.105541504,0.081398023,0.860427685,0.868475512,0.028972178,0.045067832,0.134513681,0.126465854,,,,,
7243,33607.0095,33.6070095,0.00114969,0.013566337,0.024603357,0.035180501,0.085536905,0.099103242,0.883651414,0.847091285,0.025753047,0.048746838,0.111289952,0.14785008,,,,,
3551,33538.20215,33.53820215,0.012416648,0.013796275,0.039089446,0.035870315,0.07289032,0.105081628,0.870544953,0.840193148,0.051506093,0.04966659,0.124396413,0.154748218,,,,,
7291,2808.694719,2.808694719,0.113819269,0.224419407,0.472752357,0.480340308,0.255231088,0.192458036,0.151529087,0.096114049,0.586571626,0.704759715,0.841802713,0.897217751,,,,,
7294,2562.118431,2.562118431,0.102552311,0.246493447,0.472752357,0.468613474,0.261899287,0.186249713,0.156357783,0.092205105,0.575304668,0.715106921,0.837203955,0.901356634,,,,,
4338,2221.024317,2.221024317,0.104621752,0.242354564,0.468383536,0.473902046,0.269257301,0.177282134,0.150379398,0.099103242,0.573005289,0.716256611,0.842262589,0.893538745,,,,,
3163,2027.369419,2.027369419,0.095424235,0.259140032,0.467463785,0.465624281,0.276155438,0.1722235,0.154058404,0.096114049,0.56288802,0.724764314,0.839043458,0.896987813,,,,,
1825,1896.067608,1.896067608,0.08829616,0.269947114,0.469303288,0.460105771,0.280754196,0.169004369,0.155208094,0.094504484,0.557599448,0.730052886,0.838353645,0.899057255,,,,,
1824,1762.132515,1.762132515,0.081168085,0.281903886,0.466084157,0.454127386,0.287422396,0.1655553,0.1588871,0.091975167,0.547252242,0.736031272,0.834674638,0.901586572,,,,,
